"block","lot","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","sale_price","borough_Manhattan","borough_Queens","borough_Staten Island","tax_class_at_present_1","tax_class_at_present_1A","tax_class_at_present_1C","tax_class_at_present_2","tax_class_at_present_2A","tax_class_at_present_2B","tax_class_at_present_2C","tax_class_at_present_4"
2782,180,2,0,2,-0.09798590747727,-0.0428647630509948,1901,1,32500,0,0,0,1,0,0,0,0,0,0,0
7351,43,1,0,1,-0.0911051826247093,-0.0554642582902186,1925,1,990000,0,0,0,1,0,0,0,0,0,0,0
1373,81,1,0,1,-0.0911051826247093,-0.0241687378573078,1935,1,725000,0,1,0,1,0,0,0,0,0,0,0
4995,1004,0,0,0,-1.00853516296613,-0.0309765296397916,2015,4,2212973,0,1,0,0,0,0,0,0,0,0,1
601,1136,0,0,0,-1.00853516296613,-0.109723374884941,1920,2,1455000,1,0,0,0,0,0,1,0,0,0,0
7279,2129,0,0,0,-1.00853516296613,-0.0823905989224308,1964,2,650000,0,0,0,0,0,0,1,0,0,0,0
4956,14,1,0,1,-0.0933987575755628,-0.0259976968436467,1959,1,334620,0,0,0,1,0,0,0,0,0,0,0
7524,31,2,0,2,0.568068258250601,0.142266529899536,1965,1,1385000,0,1,0,1,0,0,0,0,0,0,0
7441,420,2,0,2,0.138252312460646,0.0518346689083327,1930,1,1120000,0,0,0,1,0,0,0,0,0,0,0
619,59,3,0,3,0.60614160243477,0.0790658360382681,1930,1,2100000,0,1,0,1,0,0,0,0,0,0,0
1011,4105,0,0,0,-1.00853516296613,-0.0785294632846041,0,2,1625000,1,0,0,0,0,0,1,0,0,0,0
3258,1143,0,0,0,-1.00853516296613,-0.0920434380169974,2017,2,1017232,0,1,0,0,0,0,1,0,0,0,0
4089,43,1,0,1,0.109353268079891,-0.0375811037571267,1982,1,350000,0,0,1,1,0,0,0,0,0,0,0
11268,118,1,0,1,-0.182848180658851,-0.0904176966958073,1950,1,510000,0,1,0,1,0,0,0,0,0,0,0
5740,156,1,0,1,-0.846608771435869,-0.10576063041454,2001,1,244000,0,0,1,1,0,0,0,0,0,0,0
2450,2037,0,0,0,-1.00853516296613,-0.129130661906648,1979,2,228000,0,0,1,0,0,0,1,0,0,0,0
1061,1187,0,0,0,-1.00853516296613,-0.121001955300697,1940,2,1268000,1,0,0,0,0,0,1,0,0,0,0
7846,22,2,0,2,-0.182848180658851,-0.0538385169690284,1899,1,510000,0,0,0,1,0,0,0,0,0,0,0
5411,86,1,0,1,0.267609939688786,-0.05688678194626,1975,1,510000,0,0,1,1,0,0,0,0,0,0,0
3156,45,1,1,2,0.138252312460646,0.238794920845202,1930,1,8e+05,0,0,1,1,0,0,0,0,0,0,0
8286,2018,0,0,0,-1.00853516296613,-0.0457098103630776,1950,1,825000,0,1,0,0,1,0,0,0,0,0,0
4231,43,1,0,1,0.139628457431158,-0.024473564355031,1955,1,490000,0,0,0,1,0,0,0,0,0,0,0
10588,19,1,0,1,1.54008532242234,-0.0227462142012664,1925,1,712000,0,1,0,1,0,0,0,0,0,0,0
3894,31,4,0,4,0.358435507742587,0.141250441573792,1926,2,675000,0,0,0,0,0,0,0,1,0,0,0
1023,14,1,0,1,-0.0144997792662007,-0.0277250469974113,1940,1,708000,0,1,0,1,0,0,0,0,0,0,0
12040,189,2,0,2,-0.100279482428123,-0.0375811037571267,1945,1,550000,0,1,0,1,0,0,0,0,0,0,0
839,304,1,0,1,3.5327432397239,-0.0178689902376959,1970,1,725000,0,0,1,1,0,0,0,0,0,0,0
429,1104,0,0,0,-1.00853516296613,-0.105963848079688,2016,2,1200000,0,1,0,0,0,0,1,0,0,0,0
11720,9,1,0,1,-0.0177107841973956,-0.0717216715021203,1925,1,350000,0,1,0,1,0,0,0,0,0,0,0
7040,1032,0,0,0,-1.00853516296613,-0.0579028702720038,1985,1,430000,0,0,1,0,1,0,0,0,0,0,0
2832,5,3,0,3,0.645132376599281,-0.0579028702720038,1965,1,1260000,0,1,0,1,0,0,0,0,0,0,0
1515,1758,0,0,0,-1.00853516296613,-0.128317791246053,0,2,750000,1,0,0,0,0,0,1,0,0,0,0
5272,55,0,4,4,3.55109183933073,0.104671261847013,1965,4,1600000,0,0,1,0,0,0,0,0,0,0,1
798,26,2,0,2,0.138252312460646,-0.0477419870145653,1870,1,1299000,0,1,0,1,0,0,0,0,0,0,0
1627,1128,0,0,0,-1.00853516296613,-0.142034983643595,2016,2,785000,1,0,0,0,0,0,1,0,0,0,0
801,243,1,0,1,-0.534223863129616,-0.0526192109781358,1991,1,441000,0,0,1,1,0,0,0,0,0,0,0
8310,1012,0,0,0,-1.00853516296613,-0.0302652678117709,0,1,755000,0,1,0,0,1,0,0,0,0,0,0
4410,1234,0,0,0,-1.00853516296613,-0.087979084714022,2007,2,590000,0,1,0,0,0,0,1,0,0,0,0
4874,62,2,0,2,0.196050401222155,0.0680920821202344,1925,1,430000,0,0,0,1,0,0,0,0,0,0,0
11099,58,1,0,1,1.009810793785,-0.0503838166614993,1925,1,425000,0,1,0,1,0,0,0,0,0,0,0
6793,1022,0,0,0,-1.00853516296613,-0.148029904765484,2016,2,462384,0,1,0,0,0,0,1,0,0,0,0
1075,1054,0,0,0,-1.00853516296613,-0.112670031029598,2003,2,1100000,1,0,0,0,0,0,1,0,0,0,0
920,1140,0,0,0,-1.00853516296613,-0.14863955776093,1988,2,665000,1,0,0,0,0,0,1,0,0,0,0
796,59,2,0,2,0.367609807546001,-0.0375811037571267,2002,1,595000,0,0,1,1,0,0,0,0,0,0,0
10182,4,1,0,1,0.00430753533079846,-0.0912305673564024,1925,1,470000,0,1,0,1,0,0,0,0,0,0,0
3396,9,1,0,1,-0.100279482428123,-0.108910504224345,1950,1,555488,0,1,0,1,0,0,0,0,0,0,0
11373,70,2,0,2,0.367609807546001,0.0106830917157065,1920,1,750000,0,1,0,1,0,0,0,0,0,0,0
4815,1027,0,0,0,-1.00853516296613,-0.132788579879326,2014,2,640000,0,0,0,0,0,0,1,0,0,0,0
15,1384,0,0,0,-1.00853516296613,-0.16276318548877,1930,2,510000,1,0,0,0,0,0,1,0,0,0,0
7863,29,1,0,1,-0.52413213334586,-0.025794479178498,1990,1,425000,0,0,1,1,0,0,0,0,0,0,0
12568,13,1,0,1,0.505224304597214,-0.092449873347295,1920,1,335000,0,1,0,1,0,0,0,0,0,0,0
1191,43,1,0,1,-0.0911051826247093,-0.0660315768779547,1930,1,869000,0,1,0,1,0,0,0,0,0,0,0
4958,76,1,0,1,-0.152114276317414,-0.0831018607504515,1960,1,453000,0,0,0,1,0,0,0,0,0,0,0
8432,15,1,0,1,0.826324797716711,0.145822839039639,1960,1,1200000,0,0,0,1,0,0,0,0,0,0,0
1984,47,3,0,3,0.138252312460646,0.0601665931794323,1910,1,910000,0,1,0,1,0,0,0,0,0,0,0
1371,39,3,0,3,0.109811983070062,0.0599633755142836,1930,1,1050000,0,1,0,1,0,0,0,0,0,0,0
12204,305,1,0,1,-0.385600206314305,-0.125371135101396,1920,1,420000,0,1,0,1,0,0,0,0,0,0,0
6343,156,1,0,1,1.60614028100692,0.11178388012722,2004,1,1210950,0,1,0,1,0,0,0,0,0,0,0
9699,50,1,0,1,-0.118628082034952,-0.06847018885974,1920,1,450000,0,1,0,1,0,0,0,0,0,0,0
2183,37,5,0,5,-0.308994802955797,0.434899967713767,1910,2,4e+05,0,0,0,0,0,0,0,1,0,0,0
1808,44,3,0,3,-0.0911051826247093,0.135153911619329,1899,1,1800000,0,0,0,1,0,0,0,0,0,0,0
1027,1044,0,0,0,-1.00853516296613,-0.143660724964785,0,2,650000,0,0,0,0,0,0,1,0,0,0,0
1116,114,2,0,2,0.694673595537718,-0.042661545385846,2018,1,519306,0,0,1,1,0,0,0,0,0,0,0
5381,71,3,0,3,0.346967632988319,0.12499302836189,1930,1,1750000,0,0,0,1,0,0,0,0,0,0,0
3404,11,3,0,3,2.05935069129558,0.0900395899563017,1931,1,1033000,0,0,1,1,0,0,0,0,0,0,0
164,1166,0,0,0,-1.00853516296613,-0.1328901887119,2007,2,820000,0,0,0,0,0,0,1,0,0,0,0
5632,37,2,0,2,0.0772432187679414,0.00306242927262757,1963,1,470000,0,0,0,1,0,0,0,0,0,0,0
901,1047,0,0,0,-1.00853516296613,-0.121611608296144,2016,2,1700448,1,0,0,0,0,0,1,0,0,0,0
2807,10,1,0,1,0.000637815409432779,-0.103017191935031,1940,1,796000,0,1,0,1,0,0,0,0,0,0,0
6126,68,1,0,1,-0.558994472598834,-0.100578579953246,1925,1,805000,0,0,0,1,0,0,0,0,0,0,0
7404,1218,0,0,0,-1.00853516296613,-0.102102712441862,2004,2,640000,0,0,0,0,0,0,1,0,0,0,0
7837,65,2,0,2,0.0923808134435748,0.149683974677466,1955,1,470000,0,0,0,1,0,0,0,0,0,0,0
2729,11,1,0,1,-0.0911051826247093,-0.0747699364793519,1915,1,651500,0,1,0,1,0,0,0,0,0,0,0
2635,15,4,0,4,0.138252312460646,0.0894299369608554,1915,2,1175000,0,1,0,0,0,0,0,1,0,0,0
8024,59,1,0,1,0.0923808134435748,-0.111653942703854,1930,1,440000,0,0,0,1,0,0,0,0,0,0,0
24,1118,0,0,0,-1.00853516296613,-0.0935675705056132,1982,2,960210,1,0,0,0,0,0,1,0,0,0,0
1929,1301,0,0,0,-1.00853516296613,-0.0680637535294424,1905,2,1373000,0,0,0,0,0,0,0,0,0,1,0
5487,51,1,0,1,0.826324797716711,-0.0331103151238537,1930,1,930000,0,1,0,1,0,0,0,0,0,0,0
1869,1358,0,0,0,-1.00853516296613,-0.0934659616730388,1923,2,1400000,1,0,0,0,0,0,1,0,0,0,0
1554,1084,0,0,0,-1.00853516296613,-0.12963870606952,0,2,830000,1,0,0,0,0,0,1,0,0,0,0
14206,35,1,0,1,0.826324797716711,-0.06847018885974,1940,1,450000,0,1,0,1,0,0,0,0,0,0,0
477,1117,0,0,0,-1.00853516296613,-0.14792829593291,2016,2,1122431,1,0,0,0,0,0,1,0,0,0,0
6137,46,1,0,1,-0.182848180658851,-0.0538385169690284,1925,1,1080000,0,0,0,1,0,0,0,0,0,0,0
5901,73,2,0,2,0.149720187214914,0.104671261847013,1925,1,1460000,0,0,0,1,0,0,0,0,0,0,0
2319,1034,0,0,0,-1.00853516296613,-0.0788342897823273,2009,2,1870000,0,0,0,0,0,0,1,0,0,0,0
11444,1024,0,0,0,-1.00853516296613,-0.0546513876296235,0,1,449000,0,1,0,0,1,0,0,0,0,0,0
1115,1830,0,0,0,-1.00853516296613,-0.0953965294919522,1979,2,2350000,1,0,0,0,0,0,1,0,0,0,0
5487,226,1,0,1,0.139628457431158,-0.0465226810236727,1970,1,5e+05,0,0,1,1,0,0,0,0,0,0,0
15320,16,1,0,1,0.138252312460646,-0.0134998104369973,1920,1,525000,0,1,0,1,0,0,0,0,0,0,0
8856,1620,1,0,1,-0.182848180658851,-0.00963867479917065,1997,1,608000,0,0,0,1,0,0,0,0,0,0,0
218,84,1,0,1,1.41806713503693,-0.0116708514506584,1899,1,219840,0,0,1,1,0,0,0,0,0,0,0
13569,58,2,0,2,0.367609807546001,-0.0379875390874243,1940,1,570000,0,1,0,1,0,0,0,0,0,0,0
7267,89,1,0,1,0.369444667506684,0.0652470348081516,2018,1,655498,0,0,1,1,0,0,0,0,0,0,0
1831,1110,0,0,0,-1.00853516296613,-0.120697128802974,2007,2,840000,1,0,0,0,0,0,1,0,0,0,0
1466,1061,0,0,0,-1.00853516296613,-0.00913063063629872,1990,2,2175000,1,0,0,0,0,0,1,0,0,0,0
8917,27,1,0,1,-0.0911051826247093,-0.040832586399507,1920,1,7e+05,0,1,0,1,0,0,0,0,0,0,0
6377,32,1,0,1,0.765315704024007,0.0323257730540506,1899,1,1200000,0,0,0,1,0,0,0,0,0,0,0
11047,4,1,0,1,-0.0911051826247093,-0.108707286559197,1940,1,311000,0,1,0,1,0,0,0,0,0,0,0
1881,51,2,0,2,-0.13697668164178,-0.00181479469094295,1925,1,567000,0,1,0,1,0,0,0,0,0,0,0
2450,3255,0,0,0,-1.00853516296613,-0.0687750153574631,1981,1,391700,0,0,1,0,1,0,0,0,0,0,0
5066,3232,0,0,0,-1.00853516296613,-0.122830914287036,2016,2,1332113,0,1,0,0,0,0,1,0,0,0,0
11972,56,2,0,2,0.32173830852893,-0.0140078545998692,2017,1,957155,0,1,0,1,0,0,0,0,0,0,0
716,26,3,0,3,0.138252312460646,-0.0495709460009042,1910,1,950000,0,1,0,1,0,0,0,0,0,0,0
5387,76,2,0,2,0.367609807546001,0.0668727761293418,1920,1,1150000,0,0,0,1,0,0,0,0,0,0,0
1367,72,2,0,2,0.88366417148805,-0.035548927105639,1920,1,994999,0,1,0,1,0,0,0,0,0,0,0
1826,44,3,0,3,-0.205783930167387,0.119709369068022,1901,1,1400000,0,0,0,1,0,0,0,0,0,0,0
6231,61,1,0,1,-0.0911051826247093,-0.0633897472310207,1930,1,950000,0,0,0,1,0,0,0,0,0,0,0
6751,19,1,0,1,0.214857715819155,-0.0672508828688473,1920,1,7e+05,0,0,0,1,0,0,0,0,0,0,0
353,1004,0,0,0,-1.00853516296613,-0.123034131952185,2005,2,1050000,1,0,0,0,0,0,1,0,0,0,0
4744,58,2,0,2,0.0712799238957222,-0.0392068450783169,1940,1,819000,0,0,0,1,0,0,0,0,0,0,0
7833,73,2,0,2,0.000637815409432779,-0.0436776337115898,1940,1,695000,0,0,0,1,0,0,0,0,0,0,0
5439,1073,0,0,0,-1.00853516296613,-0.093770788170762,1988,1,340000,0,0,1,0,1,0,0,0,0,0,0
1229,1173,0,0,0,-1.00853516296613,-0.0710104096740996,1912,2,1850000,1,0,0,0,0,0,1,0,0,0,0
1888,1153,0,0,0,-1.00853516296613,-0.0258960880110724,1920,2,2247500,1,0,0,0,0,0,1,0,0,0,0
4192,16,1,0,1,0.0832065136401606,-0.0141094634324436,1970,1,880000,0,1,0,1,0,0,0,0,0,0,0
892,1329,0,0,0,-1.00853516296613,-0.053736908136454,2016,1,1800000,0,0,0,0,1,0,0,0,0,0,0
4702,29,2,0,2,-0.0911051826247093,-0.0733474128233105,1920,1,615000,0,0,0,1,0,0,0,0,0,0,0
7701,11,2,0,2,0.52816005410575,-0.0615607882446817,1925,1,765000,0,0,0,1,0,0,0,0,0,0,0
55,47,1,0,1,0.987792474256802,-0.0668444475385498,1910,1,430000,0,0,1,1,0,0,0,0,0,0,0
5388,51,1,0,1,0.826324797716711,0.00285921160747879,1920,1,250000,0,1,0,1,0,0,0,0,0,0,0
4190,14,2,0,2,-0.0452336836076383,0.0217584544663145,2005,1,725000,0,0,0,1,0,0,0,0,0,0,0
7052,10,4,1,5,-0.102573057378977,0.135763564614775,1930,2,790000,0,0,0,0,0,0,0,1,0,0,0
7915,5,1,0,1,0.826324797716711,-0.0807648576012406,1950,1,650000,0,1,0,1,0,0,0,0,0,0,0
11544,1024,0,0,0,-1.00853516296613,-0.0350408829427671,2003,1,490000,0,1,0,0,1,0,0,0,0,0,0
13666,105,1,0,1,0.826324797716711,-0.0779198102891578,1955,1,250000,0,1,0,1,0,0,0,0,0,0,0
1433,16,2,0,2,0.596967302631356,0.0792690537034168,1940,1,1375000,0,1,0,1,0,0,0,0,0,0,0
13328,51,2,0,2,1.3465075965703,0.00733000024075176,1985,1,745000,0,1,0,1,0,0,0,0,0,0,0
8916,51,2,0,2,-0.0796373078704415,-0.049774163666053,1920,1,755000,0,1,0,1,0,0,0,0,0,0,0
4638,7,2,1,3,-0.13697668164178,0.19611921116396,1920,1,15000,0,0,0,1,0,0,0,0,0,0,0
5263,18,1,0,1,0.642838801648427,-0.107487980568304,1950,1,540000,0,0,1,1,0,0,0,0,0,0,0
4310,127,2,0,2,0.367609807546001,-0.00506627733332329,1960,1,755000,0,0,0,1,0,0,0,0,0,0,0
1271,405,0,0,0,-1.00853516296613,-0.11480381651366,0,2,870000,1,0,0,0,0,0,1,0,0,0,0
16273,80,2,0,2,1.74375477805813,-0.0100451101294682,1930,1,1075000,0,1,0,1,0,0,0,0,0,0,0
1276,31,2,0,2,0.339169478155417,0.0884138486351115,1930,1,1277500,0,0,0,1,0,0,0,0,0,0,0
4974,34,1,0,1,-0.0911051826247093,-0.040832586399507,1930,1,520000,0,0,0,1,0,0,0,0,0,0,0
16,1738,0,0,0,-1.00853516296613,-0.0983431856366093,2006,2,1225000,1,0,0,0,0,0,1,0,0,0,0
3298,14,2,0,2,1.51439728297278,0.0680920821202344,1915,1,670000,0,0,1,1,0,0,0,0,0,0,0
12860,74,1,0,1,0.752930399289398,-0.0921450468495718,1950,1,457920,0,1,0,1,0,0,0,0,0,0,0
5182,1114,0,0,0,-1.00853516296613,-0.085337255067088,1970,2,812232,0,1,0,0,0,0,1,0,0,0,0
6680,30,1,0,1,-0.0911051826247093,-0.00455823317045136,1945,1,860000,0,1,0,1,0,0,0,0,0,0,0
7794,425,1,0,1,1.96852512324178,0.0538668455598204,1955,1,974999,0,1,0,1,0,0,0,0,0,0,0
6289,44,2,0,2,0.459352805580143,0.115035362769601,1955,1,1439000,0,0,0,1,0,0,0,0,0,0,0
3970,14,1,0,1,1.51898443287448,-0.0593253939280452,1925,1,650000,0,1,0,1,0,0,0,0,0,0,0
11724,31,1,0,1,0.000637815409432779,-0.0733474128233105,1925,1,495000,0,1,0,1,0,0,0,0,0,0,0
1361,1004,0,0,0,-1.00853516296613,-0.116531166667424,2016,2,325000,0,0,0,0,0,0,0,0,0,1,0
6004,52,1,0,1,3.45659655135556,0.122960851710403,1960,1,1725000,0,1,0,1,0,0,0,0,0,0,0
3039,21,0,1,1,0.935957680367511,0.230564605406677,1931,4,1500000,0,0,0,0,0,0,0,0,0,0,1
341,1007,0,0,0,-1.00853516296613,-0.111247507373556,2007,2,85750,0,1,0,0,0,0,1,0,0,0,0
4837,1108,0,0,0,-1.00853516296613,-0.0991560562972044,2014,2,739000,0,0,0,0,0,0,1,0,0,0,0
5421,1022,0,0,0,-1.00853516296613,-0.123237349617334,2017,2,471510,0,0,0,0,0,0,1,0,0,0,0
10132,58,2,0,2,0.024032279908139,-0.0144142899301668,1965,1,660000,0,1,0,1,0,0,0,0,0,0,0
6766,1394,0,0,0,-1.00853516296613,-0.184609084492263,2015,4,390390,0,0,0,0,0,0,0,0,0,0,1
4837,1112,0,0,0,-1.00853516296613,-0.0991560562972044,2014,2,756844,0,0,0,0,0,0,1,0,0,0,0
4610,136,2,0,2,1.21623253936182,0.102131041032654,1960,1,9e+05,0,0,1,1,0,0,0,0,0,0,0
14248,1388,1,0,1,0.0923808134435748,-0.0436776337115898,2004,1,445000,0,1,0,1,0,0,0,0,0,0,0
7936,30,1,0,1,0.826324797716711,-0.028436308825432,1935,1,855000,0,1,0,1,0,0,0,0,0,0,0
16174,1101,0,0,0,-1.00853516296613,-0.0567851731136856,2007,2,475000,0,1,0,0,0,0,1,0,0,0,0
1584,1103,0,0,0,-1.00853516296613,-0.130959620892987,1910,2,750000,1,0,0,0,0,0,0,0,0,1,0
5182,1188,0,0,0,-1.00853516296613,-0.120900346468123,1970,2,624073,0,1,0,0,0,0,1,0,0,0,0
878,1058,0,0,0,-1.00853516296613,-0.137564195010322,1952,2,1318634,1,0,0,0,0,0,1,0,0,0,0
6548,67,4,0,4,0.1859586714384,0.133121734967841,1928,2,1760000,0,0,0,0,0,0,0,1,0,0,0
2983,87,1,0,1,0.202472411084545,-0.0635929648961694,1997,1,570000,0,0,1,1,0,0,0,0,0,0,0
201,46,1,0,1,0.14742661226406,-0.0863533433928318,1901,1,254514,0,0,1,1,0,0,0,0,0,0,0
3781,49,3,0,3,-0.13697668164178,0.0691081704459783,1960,1,737500,0,0,0,1,0,0,0,0,0,0,0
612,1515,0,0,0,-1.00853516296613,-0.157479526194902,1900,2,875000,1,0,0,0,0,0,1,0,0,0,0
10645,83,1,0,1,0.338710763165246,-0.0316877914678123,1925,1,635000,0,1,0,1,0,0,0,0,0,0,0
677,1001,0,0,0,-1.00853516296613,-0.119274605146933,2007,2,505000,0,0,0,0,0,0,1,0,0,0,0
11762,21,1,0,1,0.826324797716711,-0.0660315768779547,1930,1,938486,0,1,0,1,0,0,0,0,0,0,0
9529,37,2,0,2,-0.164499581052023,-0.0420518923903997,1920,1,650000,0,1,0,1,0,0,0,0,0,0,0
2791,47,24,0,24,1.33091128690449,2.45183529431532,1920,2,460000,0,0,0,0,0,0,1,0,0,0,0
1783,18,2,0,2,0.42494918131734,-0.020002775721758,1920,1,614000,0,1,0,1,0,0,0,0,0,0,0
5066,3185,0,0,0,-1.00853516296613,-0.101188232948692,2016,2,1093752,0,1,0,0,0,0,1,0,0,0,0
1150,1133,0,0,0,-1.00853516296613,-0.135938453689132,1987,2,1100000,1,0,0,0,0,0,1,0,0,0,0
5589,21,2,0,2,-0.0897290376541972,0.0997940378834427,1901,1,1200500,0,0,0,1,0,0,0,0,0,0,0
31,1134,0,0,0,-1.00853516296613,-0.0843211667413441,1904,2,1352500,0,0,0,0,0,0,1,0,0,0,0
2633,152,3,0,3,0.000637815409432779,0.1110726182992,1996,1,765000,0,0,0,1,0,0,0,0,0,0,0
4891,17,2,0,2,-0.0911051826247093,-0.021323690545225,1910,1,625000,0,0,0,1,0,0,0,0,0,0,0
12755,128,2,0,2,0.482288555088679,-0.0705023655112277,1920,1,530000,0,1,0,1,0,0,0,0,0,0,0
12211,16,2,0,2,0.826324797716711,-0.0375811037571267,1930,1,740000,0,1,0,1,0,0,0,0,0,0,0
13143,68,1,0,1,-0.290646203348968,-0.103626844930477,1993,1,498200,0,1,0,1,0,0,0,0,0,0,0
2298,1024,0,0,0,-1.00853516296613,-0.133906277037644,2006,2,885000,0,0,0,0,0,0,1,0,0,0,0
1855,75,2,0,2,-0.0911051826247093,0.0558990222113081,1899,1,1300000,0,0,0,1,0,0,0,0,0,0,0
870,1449,0,0,0,-1.00853516296613,-0.120392302305251,1987,2,1390000,1,0,0,0,0,0,1,0,0,0,0
1124,62,2,0,2,0.138252312460646,-0.0014083593606454,1935,1,525000,0,0,1,1,0,0,0,0,0,0,0
504,81,1,0,1,0.369903382496855,-0.0806632487686662,2001,1,465000,0,0,1,1,0,0,0,0,0,0,0
803,1086,0,0,0,-1.00853516296613,-0.147217034104889,0,2,699000,1,0,0,0,0,0,1,0,0,0,0
1140,1070,0,0,0,-1.00853516296613,-0.112873248694747,1965,2,1225000,1,0,0,0,0,0,1,0,0,0,0
5421,1038,0,0,0,-1.00853516296613,-0.123237349617334,2017,2,733140,0,0,0,0,0,0,1,0,0,0,0
8026,22,1,0,1,-0.0323896638828584,-0.0794439427777736,2004,1,480000,0,0,1,1,0,0,0,0,0,0,0
8277,84,2,0,2,0.1217385728145,0.0193198424845293,1910,1,745000,0,0,0,1,0,0,0,0,0,0,0
11431,2211,0,0,0,-1.00853516296613,-0.134109494702793,1965,2,285000,0,1,0,0,0,0,1,0,0,0,0
4310,15,2,0,2,0.184123811477717,0.00560265008698721,1960,1,490000,0,0,0,1,0,0,0,0,0,0,0
5333,1013,0,0,0,-1.00853516296613,-0.0454049838653544,0,2,457000,0,1,0,0,0,0,1,0,0,0,0
10551,22,1,0,1,0.275866809511859,-0.0172593372422496,1940,1,6e+05,0,1,0,1,0,0,0,0,0,0,0
1539,79,2,0,2,-0.286059053447261,-0.0344312299473208,1910,1,765000,0,0,0,1,0,0,0,0,0,0,0
14039,50,1,0,1,1.14742529083621,0.17803283896572,1965,1,950000,0,1,0,1,0,0,0,0,0,0,0
217,63,1,0,1,0.700178175419766,-0.0611543529143842,1899,1,370110,0,0,1,1,0,0,0,0,0,0,0
1290,1212,0,0,0,-1.00853516296613,-0.0382923655851474,1903,4,230000,1,0,0,0,0,0,0,0,0,0,1
6342,6,2,0,2,-0.237893979479337,-0.0575980437742807,1925,1,715000,0,0,0,1,0,0,0,0,0,0,0
4547,71,1,0,1,-0.593856811851808,-0.0934659616730388,1920,1,375000,0,0,0,1,0,0,0,0,0,0,0
3410,47,1,0,1,0.21852743574052,-0.0806632487686662,2004,1,375000,0,0,1,1,0,0,0,0,0,0,0
1569,1379,0,0,0,-1.00853516296613,-0.158698832185794,0,2,550000,1,0,0,0,0,0,1,0,0,0,0
722,33,3,0,3,0.138252312460646,0.0648405994778541,1962,1,1464000,0,1,0,1,0,0,0,0,0,0,0
3337,22,3,1,4,-0.131013386769561,0.257084510708592,1920,2,1550000,0,0,0,0,0,0,0,1,0,0,0
823,65,2,0,2,-0.0897290376541972,0.0315129023934556,1901,1,1250000,0,0,0,1,0,0,0,0,0,0,0
5457,1,1,0,1,0.826324797716711,0.00468817059381774,1925,1,988000,0,1,0,1,0,0,0,0,0,0,0
4007,141,1,0,1,0.826324797716711,-0.102610756604734,1960,1,560000,0,0,1,1,0,0,0,0,0,0,0
985,1102,0,0,0,-1.00853516296613,-0.0966158354828448,1920,2,1465000,0,0,0,0,0,0,0,0,0,1,0
16053,35,2,0,2,0.275866809511859,-0.0119756779483815,2006,1,530000,0,1,0,1,0,0,0,0,0,0,0
11549,1041,0,0,0,-1.00853516296613,-0.0939740058359108,0,1,415000,0,1,0,0,1,0,0,0,0,0,0
988,75,2,0,2,-0.0718391530375395,0.0172876658330416,1901,1,2210000,0,0,0,1,0,0,0,0,0,0,0
3293,38,3,0,3,-0.158995001169974,0.135153911619329,1915,1,280000,0,0,0,1,0,0,0,0,0,0,0
3101,8,9,0,9,-0.139728971582805,0.0843494953321361,1931,2,630000,0,0,0,0,0,0,0,0,1,0,0
10740,33,1,0,1,0.624490202041599,-0.0729409774930129,1925,1,575000,0,1,0,1,0,0,0,0,0,0,0
4605,12,1,0,1,0.826324797716711,0.00783804440362369,1967,1,540000,0,0,1,1,0,0,0,0,0,0,0
4073,69,1,0,1,0.16027063198884,0.00387529993322265,1983,1,619000,0,0,1,1,0,0,0,0,0,0,0
3514,56,2,0,2,-0.182848180658851,0.0437059623023818,2008,1,980000,0,1,0,1,0,0,0,0,0,0,0
2918,26,1,0,1,-0.0911051826247093,-0.0294523971511759,1945,1,790000,0,1,0,1,0,0,0,0,0,0,0
12335,97,1,0,1,0.148344042244402,-0.0831018607504515,2003,1,4e+05,0,1,0,1,0,0,0,0,0,0,0
2862,160,1,0,1,0.17311465171362,-0.0579028702720038,1996,1,610000,0,0,1,1,0,0,0,0,0,0,0
8036,1005,0,0,0,-1.00853516296613,-0.110942680875833,2009,2,410000,0,0,0,0,0,0,1,0,0,0,0
579,1179,0,0,0,-1.00853516296613,-0.143254289634488,1928,2,580000,0,1,0,0,0,0,1,0,0,0,0
1343,1001,0,0,0,-1.00853516296613,1.21759280503426,1931,4,415000,1,0,0,0,0,0,0,0,0,0,1
7963,63,1,0,1,0.138252312460646,-0.0928563086775925,1925,1,585000,0,0,0,1,0,0,0,0,0,0,0
4300,66,3,0,3,-0.0911051826247093,0.00224955861203248,1910,1,830000,0,0,0,1,0,0,0,0,0,0,0
13666,105,1,0,1,0.826324797716711,-0.0779198102891578,1955,1,450000,0,1,0,1,0,0,0,0,0,0,0
524,53,1,0,1,-0.600278821714198,-0.0573948261091319,2005,1,301500,0,0,1,1,0,0,0,0,0,0,0
1550,1133,0,0,0,-1.00853516296613,-0.0580044791045782,1988,2,1960000,1,0,0,0,0,0,1,0,0,0,0
722,1010,0,0,0,-1.00853516296613,-0.0948884853290802,0,2,1310000,1,0,0,0,0,0,1,0,0,0,0
7213,51,1,0,1,1.51439728297278,0.127838075673973,1950,1,9e+05,0,1,0,1,0,0,0,0,0,0,0
1473,1202,0,0,0,-1.00853516296613,-0.0909257408586792,1986,2,1335000,1,0,0,0,0,0,1,0,0,0,0
10943,260,2,0,2,0.367609807546001,-0.0427631542184204,1925,1,3e+05,0,1,0,1,0,0,0,0,0,0,0
