"category_id","views","likes","dislikes","comment_count","ratings_disabled_True","video_error_or_removed_False","video_error_or_removed_True"
17,-0.297354620176536,-0.356829032836399,-0.147216201319279,-0.250246982942203,0,1,0
25,-0.304121975492199,-0.36982425049805,-0.143650757367692,-0.240384946498444,0,1,0
22,-0.0895310024743237,0.109180730296527,-0.118790601463499,0.0151995899780244,0,1,0
24,-0.260399939166858,-0.348010236864953,-0.132288353565933,-0.241588114944582,0,1,0
26,-0.308254793871296,-0.376573416555937,-0.147843092563514,-0.25217994208518,0,1,0
1,-0.307090346323159,-0.382885216071319,-0.148783429429866,-0.257012339942622,0,1,0
10,-0.0998865856314168,0.03720963591303,-0.0562581998510596,-0.07347984172426,0,1,0
1,-0.273327626483984,-0.272814636207294,-0.132601799188051,-0.206913194808324,0,1,0
10,-0.234215201393058,-0.26162891541758,-0.12080840765588,-0.217721986750685,0,1,0
2,-0.0385030689639779,-0.30268419831609,-0.12556886304179,-0.207524641067838,0,1,0
17,-0.307023653180243,-0.383296855170148,-0.148705068024337,-0.257229304744385,0,1,0
10,-0.210316281677638,-0.100397884499759,-0.102354296653713,-0.104367739866114,0,1,0
10,1.52341525587357,2.22475985826142,1.45983909362848,1.245666152993,0,1,0
1,-0.293295069579839,-0.382187716487191,-0.14764718904969,-0.254073453082382,0,1,0
17,-0.28232325861327,-0.366222408383294,-0.144238467909163,-0.196893365781465,0,1,0
24,-0.288510835920752,-0.351457714317648,-0.127508307828642,-0.246262720218924,0,1,0
10,-0.308360777059764,-0.380186693090105,-0.148489574159131,-0.256124756662684,0,1,0
23,-0.197168685819079,-0.316571300691871,-0.126234934988789,-0.205670578216411,0,1,0
24,-0.296696998436875,-0.370215879362908,-0.136735363329725,-0.162297341936757,0,1,0
1,-0.298277120991693,-0.345363168771093,-0.145903647776662,-0.244566449950598,0,1,0
10,-0.286493105361937,-0.354133368460038,-0.145433479343486,-0.244783414752361,0,1,0
24,-0.309390575991286,-0.384280215239573,-0.148998923295072,-0.257978819514111,0,1,0
10,1.60358009807699,1.49054721200728,0.327555964431807,0.446525615882285,0,1,0
10,0.225957596475778,0.209820772750568,0.353865806338294,0.132715616241861,0,1,0
10,-0.213113817076269,-0.246678412036491,-0.127567078882789,-0.200463422974106,0,1,0
10,-0.253124811294634,-0.253353254368201,-0.135990929977196,-0.230542634127572,0,1,0
24,-0.234691836457027,-0.332619508336505,-0.137656109844695,-0.244783414752361,0,1,0
1,-0.309001725513696,-0.383236824468235,-0.147941044320426,-0.254842691924995,0,1,0
24,-0.252427583926727,-0.359773395834969,0.420414229984113,-0.121152925893393,0,1,0
24,-0.24469749100227,-0.340837997288824,-0.128957993830935,-0.22610471772788,0,1,0
10,-0.255234586806213,-0.268769710340326,-0.127527898180024,-0.22578913256168,0,1,0
10,-0.262905507975322,-0.346206457202722,-0.138400543197224,-0.246085203562937,0,1,0
10,-0.270131930918255,-0.27149681937007,-0.140183265173018,-0.18636071085953,0,1,0
15,-0.294536940082529,-0.348090277800837,-0.144982901261692,-0.235670893078327,0,1,0
27,-0.283248178895758,-0.334108841464908,-0.1408689274714,-0.218136192281323,0,1,0
24,-0.305108066220437,-0.379677861426274,-0.144022974043957,-0.249339675589377,0,1,0
10,0.671170880441621,1.31942254969329,0.230740447900267,0.332441578300876,0,1,0
10,-0.269636781669501,-0.343196346292534,-0.0468548311875349,-0.15758328851664,0,1,0
10,-0.266654945976879,-0.303990580733902,-0.138185049332019,-0.238451987355467,0,1,0
24,-0.297908888583522,-0.355191052255641,-0.146452177615367,-0.247584233102388,0,1,0
22,-0.238330557529688,-0.33131026731384,0.395514893377155,-0.13890459149216,0,1,0
24,-0.297063232154644,-0.372825785593679,-0.147255382022043,-0.252199666158068,0,1,0
26,-0.30062505624391,-0.356500293278306,-0.145453069694868,-0.237584128148416,0,1,0
25,-0.297633174502157,-0.381132891296442,-0.131367607050963,-0.235236963474801,0,1,0
10,-0.0797184845385373,-0.0643251498599941,-0.119045276031469,-0.154683849802175,0,1,0
10,-0.300830290190015,-0.35868140878113,-0.146902755697161,-0.245098999918561,0,1,0
26,-0.278859159965281,-0.293576683254493,-0.141221553796282,-0.182277827771814,0,1,0
20,-0.3048185190976,-0.376256111417256,-0.142730010852722,-0.257998543586998,0,1,0
10,-0.301879129277481,-0.378603026001553,-0.147039888156838,-0.251982701356305,0,1,0
10,-0.235314481114638,0.077501671315794,-0.136500279113137,0.0246079727453709,0,1,0
20,-0.252701983080195,-0.351040358009113,-0.141632951175311,-0.21815591635421,0,1,0
10,-0.308062814398389,-0.381281538748797,-0.148587525916043,-0.256183928881346,0,1,0
25,-0.0949709117797838,0.0345911538676996,-0.086309798871574,1.10882053529939,0,1,0
22,-0.240175611757119,-0.304582311938469,-0.124413032310231,-0.0672273106189165,0,1,0
26,-0.292871031631735,-0.326810823275248,-0.144865359153398,-0.227110645445144,0,1,0
24,-0.306280929307112,-0.377459584060361,-0.146354225858456,-0.250937325493266,0,1,0
1,-0.306326688797915,-0.382482152787048,-0.146256274101544,-0.253047801292231,0,1,0
27,-0.310313970957413,-0.383642746357359,-0.148626706618808,-0.257288476963047,0,1,0
22,-0.123835630398256,0.47870114522194,-0.0238949393674288,0.424336033883826,0,1,0
10,-0.303220934300314,-0.368163401078468,-0.146843984643014,-0.253600075333081,0,1,0
1,-0.288364563341532,-0.36852072668509,-0.137832423007136,-0.242909627828046,0,1,0
10,-0.302100352746809,-0.380103793549368,-0.131916136889669,-0.251450151388342,0,1,0
24,-0.303472927082424,-0.378391489242433,-0.146883165345779,-0.255237173382745,0,1,0
22,-0.305063516463299,-0.38298240863632,-0.148411212753602,-0.257130684379947,0,1,0
24,-0.260878783309693,-0.26546516313028,-0.136343556302078,-0.226933128789156,0,1,0
22,-0.295681400726637,-0.342618908112232,-0.146883165345779,-0.221449836526426,0,1,0
22,-0.308189310462044,-0.384060102665894,-0.14856793556466,-0.257446269546148,0,1,0
22,-0.308102314832403,-0.384191598489131,-0.148744248727102,-0.257899923222561,0,1,0
2,-0.295878797702478,-0.35870999482966,-0.145120033721368,-0.146360291043642,0,1,0
10,0.317181297872523,0.434166940217352,0.0705305542954651,0.239639815365101,0,1,0
10,-0.155718529316414,0.0334591463459192,-0.110817328450885,-0.115748529922213,0,1,0
26,-0.30560652908749,-0.369912867248492,-0.145746924965603,-0.248037886778801,0,1,0
24,-0.306895105829068,-0.369092447655686,-0.145413888992103,-0.245592101740749,0,1,0
10,-0.30906031870077,-0.382942388168378,-0.148842200484013,-0.257150408452835,0,1,0
23,-0.298670863001059,-0.349559600695269,-0.141495818715635,-0.241805079746345,0,1,0
10,-0.277292607466356,-0.327711283803937,-0.140477120443753,-0.229122500879671,0,1,0
20,-0.310142188776998,-0.383759949156331,-0.148372032050837,-0.255671102986271,0,1,0
17,-0.307413765988614,-0.381338710845856,-0.148665887321572,-0.253540903114419,0,1,0
25,-0.253288598713438,-0.304770979858766,-0.127273223612054,-0.177839911372122,0,1,0
10,-0.29890071239739,-0.345651887861244,-0.145178804775515,-0.251509323607004,0,1,0
24,-0.308622710696772,-0.375192710411947,-0.144042564395339,-0.232357248833224,0,1,0
10,-0.117592931313348,0.29080218963066,-0.122943755956556,0.0476062417322177,0,1,0
10,-0.2795425016946,-0.352907026978109,-0.138420133548607,-0.243422453723122,0,1,0
10,-0.234120894764312,-0.138217226704694,-0.100551984326537,-0.0360829995295244,0,1,0
24,-0.303644235888796,-0.381864694138805,-0.139262518658048,-0.246795270186887,0,1,0
17,-0.309104763263676,-0.381861835533952,-0.148783429429866,-0.255375241892958,0,1,0
24,-0.310651434052804,-0.383799969624273,-0.148940152240925,-0.25726875289016,0,1,0
28,-0.302833714333316,-0.364487235237534,-0.145237575829662,-0.243777487035097,0,1,0
10,-0.307930217069293,-0.377862647344631,-0.148176128537014,-0.25440876232147,0,1,0
27,-0.295945017471352,-0.357486511952585,-0.14555102145178,-0.247209475717525,0,1,0
10,-0.170989628533793,-0.237399380683715,-0.123296382281438,-0.229280293462771,0,1,0
24,-0.270102423936255,-0.313378239071091,-0.137244712465666,-0.21799812377111,0,1,0
19,-0.30618262529756,-0.382825185369406,-0.148469983807749,-0.256696754776422,0,1,0
10,-0.309030811718769,-0.382153413228956,-0.148705068024337,-0.256243101100009,0,1,0
20,-0.309423501785818,-0.38211910997072,-0.148822610132631,-0.25758433805636,0,1,0
27,-0.295170314551776,-0.347701507540831,-0.140888517822782,-0.244191692565735,0,1,0
26,-0.298256134742463,-0.363858342169879,-0.144473552125751,-0.227110645445144,0,1,0
10,-0.30148507168542,-0.362786365350011,-0.14647176796675,-0.252219390230955,0,1,0
23,-0.306247477541422,-0.383559846816622,-0.14864629697019,-0.25718985659861,0,1,0
25,-0.289270653856539,-0.380043762847456,-0.141162782742135,-0.236933233743128,0,1,0
1,-0.306945230880488,-0.378079901313458,-0.148626706618808,-0.25217994208518,0,1,0
26,-0.277496579081681,-0.339391543233216,-0.124491393715761,-0.252929456854906,0,1,0
20,-0.28800053870263,-0.36260341463942,-0.144160106503633,-0.235315859766352,0,1,0
24,-0.307958724706092,-0.383199662605147,-0.137068399303225,-0.252436355032718,0,1,0
17,-0.180412296646787,-0.330855749142216,-0.130995390374699,-0.151823859233485,0,1,0
20,-0.310056245089674,-0.381421610386593,-0.148626706618808,-0.252811112417581,0,1,0
24,-0.289646828429206,-0.351320501284705,-0.134306159758315,-0.242199561204096,0,1,0
24,-0.297832307182823,-0.383273986331324,-0.140575072200664,-0.25511882894542,0,1,0
10,-0.301459562084225,-0.367917561061111,-0.147235791670661,-0.247742025685488,0,1,0
22,-0.206484739578215,0.27731815053915,-0.128977584182317,0.374059372093541,0,1,0
17,-0.291009356715691,-0.369241095108041,-0.146785213588867,-0.244014175909747,0,1,0
24,-0.297488742821992,-0.366748391676242,-0.146589310075044,-0.250523119962628,0,1,0
25,-0.301828951628945,-0.360307954942477,-0.147118249562367,-0.225098790010617,0,1,0
10,-0.2009040803907,0.131429251867276,-0.128409463992229,-0.0411323621887292,0,1,0
23,-0.175789010162248,-0.180270162696894,0.0227496872739302,0.0031087332979754,0,1,0
24,-0.301747952070513,-0.375355650888567,-0.147843092563514,-0.253363386458431,0,1,0
10,-0.185008653408003,0.192869245972392,-0.0948120113715109,-0.0201853967821843,0,1,0
26,-0.234493177150405,0.0165590744550969,-0.0965555526445395,0.448103541713286,0,1,0
10,0.029382976540743,0.633520325454526,0.861784846628304,0.552562231725586,0,1,0
26,-0.30487385126349,-0.363166559795457,-0.145492250397633,-0.251154290295029,0,1,0
22,-0.213357078737145,-0.192221989587207,-0.0333374887337182,-0.111073924647871,0,1,0
29,0.69329406892832,4.71036537421071,7.65497427267237,11.7998597625212,0,1,0
26,-0.30121998222146,-0.344399818935639,-0.146961526751308,-0.208353052129113,0,1,0
10,-0.258156777369445,-0.10363096658848,-0.133953533433433,-0.163993612205084,0,1,0
28,-0.264648471200858,-0.31236057574343,-0.13426697905555,-0.222909417920102,0,1,0
10,-0.267453212404363,-0.266102632012495,-0.140320397632694,-0.237347439273766,0,1,0
20,-0.275443029886961,-0.330981527755747,-0.133796810622374,-0.254862415997883,0,1,0
10,-0.287061049019048,-0.287136246520728,-0.121219805034909,-0.168096219365688,0,1,0
26,-0.30115434102086,-0.358841490652897,-0.146079960939103,-0.248530988600989,0,1,0
10,-0.241504267500986,-0.152475947711362,-0.119064866382852,-0.162336790082532,0,1,0
10,-0.304125078722035,-0.290755240264601,-0.147079068859602,-0.199536391548392,0,1,0
23,-0.301622034575132,-0.369627006763194,-0.135795026463373,-0.242100940839658,0,1,0
10,-0.309267603934394,-0.375767289987397,-0.148705068024337,-0.253540903114419,0,1,0
26,-0.277781550255438,-0.0909015991781564,-0.14212270995987,-0.0933025349762164,0,1,0
20,-0.289948998859851,-0.303847650491253,-0.14329813104281,-0.198037362008941,0,1,0
24,-0.270156809354059,-0.318360787329837,-0.139830638848135,-0.257998543586998,0,1,0
23,-0.228266940962762,-0.212758206851021,-0.105116536198623,-0.166163260222711,0,1,0
10,-0.298539738391208,-0.25890466499269,-0.147216201319279,-0.194210891868762,0,1,0
1,-0.0302684645041435,-0.18601024124168,-0.039606401176068,-0.022039459633611,0,1,0
10,-0.304049391472305,-0.372614248834559,-0.14455191353128,-0.247308096081963,0,1,0
17,-0.288915570727334,-0.359690496294233,-0.136030110679961,-0.166242156514261,0,1,0
10,-0.13221792755944,0.6257277686253,-0.0933035543150705,0.581319929995588,0,1,0
10,-0.267314461212711,-0.377062237985797,-0.141064830985223,-0.254428486394357,0,1,0
17,-0.304669143288543,-0.384388842223987,-0.148998923295072,-0.257998543586998,1,1,0
24,-0.0829193872187375,0.297742882213698,-0.0688156150871416,0.1212756539671,0,1,0
22,-0.281725755377043,-0.356866194699488,-0.130407679833228,-0.23397462281,0,1,0
10,-0.183911109391247,-0.0288470050296497,-0.117850264597146,-0.178471081704522,0,1,0
1,-0.305342386371616,-0.376181787691079,-0.128742499965729,-0.22348141603384,0,1,0
24,-0.296453999761579,-0.369372590931279,-0.135677484355079,-0.230384841544472,0,1,0
24,-0.270429630594051,-0.380269592630841,-0.148509164510513,-0.25432986602992,0,1,0
24,-0.309439017934998,-0.381087153618794,-0.148176128537014,-0.251824908773205,0,1,0
22,-0.172157284505997,0.0497131735399679,-0.1161263136755,-0.0144654156448038,0,1,0
26,-0.306703810118667,-0.373760549380604,-0.146315045155691,-0.250266707015091,0,1,0
24,-0.279999360243004,-0.24517192727897,-0.138008736169578,-0.09446625527658,0,1,0
22,-0.288043668337639,-0.319501370666176,-0.118868962869028,-0.202968380230821,0,1,0
20,-0.310109578565162,-0.37874309763935,-0.148626706618808,-0.235868133807202,0,1,0
24,-0.295300913190469,-0.367757479189344,-0.145570611803162,-0.246637477603787,0,1,0
15,-0.307458263148636,-0.383025287709115,-0.148705068024337,-0.25734764918171,0,1,0
10,-0.194869402899038,-0.0683386310735792,-0.116165494378265,-0.174822128220331,0,1,0
20,-0.306461547802993,-0.376885004484912,-0.148391622402219,-0.239201502125193,0,1,0
1,-0.23048028019548,-0.328085761039677,-0.0507337207612389,-0.1020205751925,0,1,0
24,-0.310321492344982,-0.384134426392071,-0.148881381186778,-0.257998543586998,0,1,0
10,-0.307428230195477,-0.382745144433523,-0.148685477672955,-0.256696754776422,0,1,0
22,-0.0519272730548706,0.176572339705549,0.637769178571211,0.253328321949039,0,1,0
24,-0.307086664525049,-0.376584850975349,-0.144786997747868,-0.247150303498863,0,1,0
10,-0.27208186379472,-0.314953330345084,-0.139791458145371,-0.17022641923754,0,1,0
10,-0.309689695789211,-0.384337387336633,-0.14890097153816,-0.25750544176481,0,1,0
10,-0.213402996019295,-0.135052751132444,-0.124413032310231,-0.187780844107431,0,1,0
17,-0.297011213607053,-0.367737468955374,-0.145355117937956,-0.232337524760336,0,1,0
24,-0.292783404836703,-0.370650387300561,-0.143160998583134,-0.250503395889741,0,1,0
24,-0.247389937363403,-0.35658033421419,-0.12807642801873,-0.200187285953681,0,1,0
15,-0.295281294466251,-0.369572693270987,-0.147823502212131,-0.248747953402752,0,1,0
20,-0.297928033933697,-0.328797553648069,-0.145727334614221,-0.23397462281,0,1,0
10,-0.306067805793627,-0.382808033740288,-0.148763839078484,-0.255493586330283,0,1,0
10,-0.309009089109917,-0.378354327379344,-0.14831326099669,-0.254073453082382,0,1,0
24,-0.296703099702316,-0.371050591979978,-0.142788781906869,-0.238373091063917,0,1,0
27,-0.260468683597294,-0.201426697213805,-0.140927698525547,-0.163934439986421,0,1,0
22,-0.30921779446567,-0.383594150074858,-0.148430803104984,-0.253738143843294,0,1,0
1,-0.216152457654025,-0.211674795611741,-0.0870738225754854,-0.176439502197108,0,1,0
23,-0.288368350333874,-0.355191052255641,-0.118790601463499,-0.22578913256168,0,1,0
26,-0.26075454892202,-0.233268696671158,-0.117321325109823,-0.248649333038314,0,1,0
24,-0.279428523744521,-0.286841810220871,-0.10182535716639,-0.158845629181441,0,1,0
24,-0.306618182014039,-0.382419263480283,-0.14805858642872,-0.255828895569371,0,1,0
15,-0.30881532133507,-0.38165887458939,-0.14856793556466,-0.256026136298246,0,1,0
24,-0.290421531348783,-0.376627730048144,-0.0379020406058041,-0.15726770335044,0,1,0
25,-0.309157255185309,-0.380629776842317,-0.147177020616514,-0.246499409093575,0,1,0
10,-0.296931949753444,-0.376058867682401,-0.148019405725955,-0.251588219898555,0,1,0
10,-0.29556305721594,-0.374498069432673,-0.146099551290485,-0.238728124375892,0,1,0
10,-0.305668278101516,-0.382242029979398,-0.148842200484013,-0.257012339942622,0,1,0
20,-0.308724591310203,-0.384068678480453,-0.0805110548624005,-0.244270588857285,0,1,0
24,-0.309368222217044,-0.38265652768308,-0.148959742592307,-0.25742654547326,0,1,0
10,-0.215223539990732,-0.194949098616951,-0.12272826209135,-0.160620795741318,0,1,0
24,-0.295665043023603,-0.267263225582805,-0.141162782742135,-0.201765211784682,0,1,0
10,-0.209310098851139,0.60248159396086,-0.141691722229458,0.294847495377266,0,1,0
22,-0.308314333806455,-0.378177093878459,-0.146648081129191,-0.25464545119612,0,1,0
23,-0.305907805367165,-0.365636394388433,-0.136461098410372,-0.243185764848472,0,1,0
22,-0.30883809588624,-0.383705635664124,-0.148959742592307,-0.257130684379947,0,1,0
25,-0.283802710288323,-0.37782262687669,-0.100591165029302,-0.226065269582105,0,1,0
26,-0.30587771981689,-0.37538709554195,-0.143866251232898,-0.253757867916182,0,1,0
17,-0.232615460114022,-0.263807172315552,-0.140065723064724,-0.217978399698223,0,1,0
24,0.303183785218701,-0.320487589340454,0.195654128574491,-0.218747638540836,0,1,0
17,-0.309644409672451,-0.383894303584421,-0.148293670645308,-0.255158277091195,0,1,0
17,-0.27061866462847,-0.372199751130877,-0.145786105668368,-0.237248818909328,0,1,0
25,-0.309892668059334,-0.381212932232325,-0.147941044320426,-0.247643405321051,0,1,0
26,-0.299947395003104,-0.361557165263229,-0.139144976549753,-0.242870179682271,0,1,0
24,-0.309918598437456,-0.383436926807944,-0.148803019781249,-0.257485717691923,0,1,0
10,-0.304440503625877,-0.363772584024289,-0.147588417995543,-0.250897877347491,0,1,0
15,-0.102992024546322,0.0172051191518705,-0.103901934412918,0.0248841097657961,0,1,0
23,0.09919770568712,0.719975970628076,-0.053025791872973,1.32978932385826,0,1,0
1,-0.2773630350045,-0.382121968575573,-0.148254489942543,-0.255296345601408,0,1,0
10,-0.277271358231547,-0.213324210611911,-0.136833315086637,-0.181843898168288,0,1,0
25,-0.308810219414831,-0.382793740716023,-0.146922346048544,-0.249931397776003,0,1,0
10,-0.299475441082447,-0.377874081764043,-0.144826178450633,-0.249576364464028,0,1,0
22,-0.287123324004232,-0.349559600695269,-0.141378276607341,-0.238885916958992,0,1,0
23,-0.266973526707674,-0.267846380972813,0.0285876119858685,-0.0942887386205923,0,1,0
20,-0.300670184569322,-0.379231919069209,-0.147803911860749,-0.254034004936607,0,1,0
17,-0.298933427803458,-0.380938506166439,-0.146315045155691,-0.232436145124774,0,1,0
24,-0.0984149183295123,-0.102770526527733,0.0227300969225479,0.0339374592211672,0,1,0
22,-0.307812925500914,-0.375664380212689,-0.146373816209838,-0.253876212353507,0,1,0
22,-0.0991950913491388,1.05992697695426,0.341406342859124,1.2451927752437,0,1,0
17,-0.297324639820493,-0.356803305392722,-0.147216201319279,-0.250227258869316,0,1,0
10,-0.292773516578921,-0.339428705096305,-0.146158322344632,-0.238195574407929,0,1,0
25,-0.303818542730773,-0.369163912777011,-0.14363116701631,-0.240207429842456,0,1,0
22,-0.309532903786817,-0.376581992370496,-0.148665887321572,-0.252554699470043,0,1,0
26,-0.308199566899638,-0.376444779337553,-0.147843092563514,-0.252199666158068,0,1,0
1,-0.307088189841409,-0.382885216071319,-0.148783429429866,-0.257012339942622,0,1,0
17,-0.306927084875514,-0.383282562145883,-0.148705068024337,-0.257209580671497,0,1,0
10,1.68323816706905,2.30481222856429,1.5114008984668,1.27333902725418,0,1,0
22,-0.299250798800587,-0.331604703613697,-0.136500279113137,-0.192909103058186,0,1,0
22,-0.0856919389873327,0.112350923078483,-0.118437975138617,0.0163041380597255,0,1,0
24,-0.258902604472411,-0.347246989369207,-0.132170811457639,-0.241489494580145,0,1,0
17,-0.281974487137969,-0.366153801866822,-0.14421887755778,-0.196656676906815,0,1,0
10,-0.0786862661396854,0.0561336000397627,-0.0514781541137679,-0.0644856644875514,0,1,0
24,-0.28771025522017,-0.351057509638231,-0.127331994666201,-0.246144375781599,0,1,0
1,-0.262093881880408,-0.317731894262181,-0.128291921883935,-0.180147627899962,0,1,0
24,-0.309349708032259,-0.384274498029867,-0.148998923295072,-0.257959095441223,0,1,0
10,-0.308152965854981,-0.38003804563775,-0.148430803104984,-0.256105032589796,0,1,0
10,0.27974293378535,0.236600183013292,0.371281628717197,0.140329108376443,0,1,0
10,-0.204037027597203,-0.0955839939273389,-0.100982972056949,-0.103420984367513,0,1,0
10,-0.228455449026022,-0.256875055547073,-0.119672167275704,-0.216716059033421,0,1,0
1,-0.308946814124733,-0.383231107258529,-0.147882273266278,-0.25480324377922,0,1,0
2,-0.0357608131341211,-0.301935243844609,-0.125314188473819,-0.207051263318537,0,1,0
10,1.84250176053442,1.61633440135299,0.360095538077879,0.478084132502315,0,1,0
23,-0.19607524437736,-0.316345470908485,-0.126078212177731,-0.205433889341761,0,1,0
1,-0.272041311418388,-0.270276195097847,-0.132386305322845,-0.204427961624497,0,1,0
10,-0.261962652076325,-0.261989099629056,-0.138733579170724,-0.183323203634852,0,1,0
10,-0.1985528841173,-0.238937310094619,-0.124785248986496,-0.198116258300491,0,1,0
27,-0.282708164307171,-0.333585716776812,-0.140731795011723,-0.217465573803147,0,1,0
24,-0.305048526285278,-0.379649275377744,-0.144003383692575,-0.24931995151649,0,1,0
24,-0.232844730942078,-0.331644724081638,-0.137538567736401,-0.244684794387923,0,1,0
1,-0.298016817865277,-0.34470854825976,-0.145884057425279,-0.244349485148835,0,1,0
24,-0.296983179344297,-0.353664557264149,-0.146275864452926,-0.246893890551325,0,1,0
24,-0.296588911363772,-0.372491328825881,-0.147255382022043,-0.251982701356305,0,1,0
26,-0.300359546003023,-0.356191563954184,-0.145413888992103,-0.237505231856866,0,1,0
25,-0.297515462156851,-0.381130032691589,-0.131250064942669,-0.234881930162826,0,1,0
10,0.812846208750178,1.41573466439992,0.250781377364404,0.358437906366626,0,1,0
10,-0.240679229141527,-0.243385299245857,-0.135207315921902,-0.228550502765933,0,1,0
24,-0.250549761696112,-0.359341746502169,0.43400993384346,-0.119180518604641,0,1,0
26,-0.278533005249802,-0.29290205250919,-0.141084421336605,-0.184072718404578,0,1,0
20,-0.304726631936183,-0.376196080715344,-0.142671239798575,-0.257880199149673,0,1,0
10,-0.233525495412719,0.083004485657782,-0.136363146653461,0.025791417118622,0,1,0
20,-0.251389527248014,-0.350540102159841,-0.141476228364252,-0.217800883042235,0,1,0
10,-0.307819342349049,-0.381052850360558,-0.148587525916043,-0.256124756662684,0,1,0
22,-0.237718905669293,-0.331078720320748,0.400216577708918,-0.135985428704807,0,1,0
15,-0.293513873581837,-0.346858219109202,-0.144806588099251,-0.234921378308601,0,1,0
24,-0.243788770631469,-0.340655046578234,-0.128899222776788,-0.22563133997858,0,1,0
22,-0.239266049832464,-0.304153521210522,-0.124275899850555,-0.0656888329336901,0,1,0
1,-0.292760630285534,-0.382136261599838,-0.147588417995543,-0.253738143843294,0,1,0
26,-0.292546928203774,-0.326316284635682,-0.144845768802015,-0.227090921372256,0,1,0
10,-0.0626747047251585,-0.0510354958984865,-0.117105831244617,-0.151409653702847,0,1,0
1,-0.306298812326506,-0.382467859762784,-0.146256274101544,-0.253047801292231,0,1,0
27,-0.310271840667605,-0.383602725889417,-0.148587525916043,-0.257249028817272,0,1,0
10,-0.260428551997889,-0.299316761799279,-0.13736225457396,-0.238392815136804,0,1,0
22,-0.119639222106078,0.484918610777173,-0.0231896867176644,0.429030363231056,0,1,0
10,-0.302473529283872,-0.366816998192714,-0.146785213588867,-0.253481730895756,0,1,0
10,-0.292636816674787,-0.362617707663685,-0.146001599533574,-0.233284280258937,0,1,0
10,-0.301998945507421,-0.380000883774661,-0.131524329862022,-0.251509323607004,0,1,0
24,-0.303137515274552,-0.378245700394931,-0.146824394291632,-0.25519772523697,0,1,0
22,-0.304792956899289,-0.382870923047054,-0.148411212753602,-0.25711096030706,0,1,0
10,-0.284029509051933,-0.350854548693669,-0.144963310910309,-0.243698590743547,0,1,0
24,-0.259464972835241,-0.264590430045268,-0.136304375599314,-0.226933128789156,0,1,0
25,-0.0810363578736524,0.0494473232886407,-0.0842724023278103,1.14915626435437,0,1,0
22,-0.308086062323601,-0.384191598489131,-0.148744248727102,-0.257899923222561,0,1,0
2,-0.295772867111126,-0.358587074820982,-0.145120033721368,-0.146399739189417,0,1,0
10,-0.26649452477349,-0.342030035512517,-0.0461495785377706,-0.156636533018039,0,1,0
10,-0.144791899272374,0.0410087217626414,-0.10985740123315,-0.114012811508111,0,1,0
26,-0.30558007273821,-0.369867129570844,-0.145727334614221,-0.247880094195701,0,1,0
10,-0.2752207018782,-0.3267650855976,-0.140242036227165,-0.229102776806783,0,1,0
24,-0.306876959824095,-0.369055285792598,-0.145413888992103,-0.245592101740749,0,1,0
10,-0.308702553118655,-0.38265652768308,-0.148803019781249,-0.257012339942622,0,1,0
22,-0.295216494819505,-0.341689861535013,-0.14680480394025,-0.220029703278524,0,1,0
10,0.374006169910821,0.458253544708568,0.0816970545834007,0.245221727992268,0,1,0
20,-0.310131143382666,-0.383757090551478,-0.148372032050837,-0.255651378913383,0,1,0
17,-0.307372845432471,-0.381327276426444,-0.148665887321572,-0.253540903114419,0,1,0
25,-0.253094567953012,-0.304507988212292,-0.127214452557906,-0.178017428028109,0,1,0
10,-0.297880065364028,-0.343925290530044,-0.14513962407275,-0.251134566222142,0,1,0
10,-0.10358621416425,0.306796083783088,-0.121689973468086,0.054726632044612,0,1,0
24,-0.308493952957134,-0.374675302933558,-0.143729118773222,-0.23103573594976,0,1,0
10,-0.230226288722967,-0.133703489641838,-0.09898475621595,-0.0330849404506216,0,1,0
24,-0.303633611271392,-0.381858976929099,-0.139262518658048,-0.246795270186887,0,1,0
17,-0.309060529089233,-0.381861835533952,-0.148783429429866,-0.255375241892958,0,1,0
24,-0.310649645750864,-0.38379711101942,-0.148940152240925,-0.25726875289016,0,1,0
1,-0.287509123849102,-0.368063349908613,-0.137342664222578,-0.242633490807621,0,1,0
10,-0.307854635013795,-0.377788323618454,-0.148156538185631,-0.254527106758795,0,1,0
28,-0.302692911854145,-0.364287132897826,-0.145198395126897,-0.24375776296221,0,1,0
27,-0.295778021628481,-0.357192075652727,-0.14555102145178,-0.247031959061538,0,1,0
10,-0.161030417241859,-0.233122907823656,-0.122571539280291,-0.228668847203258,0,1,0
22,-0.307932636536623,-0.384045809641629,-0.148548345213278,-0.257446269546148,0,1,0
24,-0.267792779384388,-0.312357717138577,-0.136421917707608,-0.218096744135548,0,1,0
19,-0.30610083678239,-0.382785164901464,-0.148450393456366,-0.256677030703534,0,1,0
10,-0.308948023858398,-0.382081948107631,-0.148705068024337,-0.256183928881346,0,1,0
23,-0.297655896456211,-0.34749854659627,-0.141339095904576,-0.241173909413945,0,1,0
20,-0.30937285076324,-0.382073372293072,-0.148822610132631,-0.25758433805636,0,1,0
27,-0.295107460998317,-0.347650052653478,-0.1408689274714,-0.244191692565735,0,1,0
26,-0.298102498567021,-0.36371541192723,-0.144434371422986,-0.227012025080706,0,1,0
1,-0.273835188652082,-0.277176867212943,-0.121317756791821,0.0584544818203531,0,1,0
24,-0.28516597493443,-0.368009036416407,-0.144826178450633,-0.246795270186887,0,1,0
